"altTagText","corporateCode","get_directions_url","id","latitude","longitude","type","url"
"Rite Aid at 5447 Main Street Williamsville, NY","03194","https://maps.google.com/maps?cid=3321767799486127918",1253750,42.961613,-78.750258,"main",""
"Rite Aid at 444 Hillside Avenue Williston Park, NY","10621","https://maps.google.com/maps?cid=2435961175030523067",1253335,40.7540822061557,-73.6577215790749,"main",""
"Rite Aid at 50-15 Roosevelt Avenue Woodside, NY","10600","https://maps.google.com/maps?cid=13136198158678758278",1253585,40.7440568,-73.914465,"main",""
"Rite Aid at 60-26 Woodside Avenue Woodside, NY","10601","https://maps.google.com/maps?cid=16567084454871938026",1253935,40.7446823291207,-73.9037069678307,"main",""
"Rite Aid at 12208 Route 16 Yorkshire, NY","10823","https://maps.google.com/maps?cid=9452799033544375429",1250837,42.5294392,-78.478219,"main",""
"Rite Aid at 214 Lockport Street Youngstown, NY","01913","https://maps.google.com/maps?cid=750718631191459222",1251948,43.251056,-79.047451,"main",""
"Rite Aid at 610 S Main Street Ada, OH","07844","https://maps.google.com/maps?cid=17202582381829319054",1253967,40.764685,-83.822657,"main",""
"Rite Aid at 1540 Canton Road Akron, OH","03143","https://maps.google.com/maps?cid=7715416808746860116",1251307,41.0246133,-81.4214878,"main",""
"Rite Aid at 325 East Waterloo Road Akron, OH","03151","https://maps.google.com/maps?cid=11216328855907183929",1252718,41.029268,-81.515761,"main",""
"Rite Aid at 4053 South Main Street Akron, OH","02456","https://maps.google.com/maps?cid=16334076128935711750",1253140,40.977506,-81.521999,"main",""
"Rite Aid at 1895 West State Street Alliance, OH","02404","https://maps.google.com/maps?cid=12376299052098511358",1251645,40.9022236,-81.1342504,"main",""
"Rite Aid at 304 East State Street Alliance, OH","03167","https://maps.google.com/maps?cid=12728706195142959540",1252576,40.902305,-81.100841,"main",""
"Rite Aid at 100 South Leavitt Road Amherst, OH","04947","https://maps.google.com/maps?cid=8515289982697406325",1250339,41.405085,-82.209936,"main",""
"Rite Aid at 1921 S Defiance Road Archbold, OH","02583","https://maps.google.com/maps?cid=3607882346096042257",1251688,41.495388,-84.3075655,"main",""
"Rite Aid at 419 Claremont Avenue Ashland, OH","02397","https://maps.google.com/maps?cid=17589923149592090555",1250819,40.8657529,-82.3188741,"main",""
"Rite Aid at 2148 Lake Avenue Ashtabula, OH","03032","https://maps.google.com/maps?cid=4631290225347862155",1251955,41.8828809677654,-80.7988116592333,"main",""
"Rite Aid at 1403 Wooster Road West Barberton, OH","04296","https://maps.google.com/maps?cid=15023131580105694772",1251119,41.0059033,-81.6392027,"main",""
"Rite Aid at 28600 Chagrin Boulevard Beachwood, OH","03041","https://maps.google.com/maps?cid=13251247567983461251",1252450,41.461897,-81.477297,"main",""
"Rite Aid at 230 South Main Street Bellefontaine, OH","04767","https://maps.google.com/maps?cid=15144322631597137289",1252088,40.358749,-83.760705,"main",""
"Rite Aid at 201 Washington Boulevard Belpre, OH","01430","https://maps.google.com/maps?cid=6807250580410812097",1251807,39.272041,-81.570474,"main",""
"Rite Aid at 722-740 South Main Street Bowling Green, OH","07728","https://maps.google.com/maps?cid=9718989558621800590",1254299,41.364408,-83.650933,"main",""
"Rite Aid at 8085 Broadview Road Broadview Heights, OH","04764","https://maps.google.com/maps?cid=10244313980144836144",1254507,41.345792,-81.683644,"main",""
"Rite Aid at 15149 Snow Road Brookpark, OH","03153","https://maps.google.com/maps?cid=7107746670620991808",1251274,41.4030545550316,-81.8036037683487,"main",""
"Rite Aid at 437 North Wolf Creek Street Brookville, OH","01659","https://maps.google.com/maps?cid=6534197369063326832",1253311,39.839635,-84.422886,"main",""
"Rite Aid at 3871 Center Road Brunswick, OH","04953","https://maps.google.com/maps?cid=12229796776599641794",1253021,41.2387916,-81.8250061,"main",""
"Rite Aid at 1221 West High Street Bryan, OH","02347","https://maps.google.com/maps?cid=12306641955573102033",1250838,41.4739414,-84.5696335,"main",""
"Rite Aid at 651 Lincoln Street Cadiz, OH","01793","https://maps.google.com/maps?cid=16351124015985292092",1254100,40.282248,-81.000886,"main",""
"Rite Aid at 1045 Wheeling Avenue Cambridge, OH","04832","https://maps.google.com/maps?cid=13524688560787212047",1250485,40.025118,-81.585316,"main",""
"Rite Aid at 2220 South Locust Street Canal Fulton, OH","02393","https://maps.google.com/maps?cid=4848131145569744277",1252033,40.882802,-81.571849,"main",""
"Rite Aid at 114 12th Street NE Canton, OH","03700","https://maps.google.com/maps?cid=12473193489340529803",1250681,40.808793,-81.371219,"main",""
"Rite Aid at 2574 Easton Street NE Canton, OH","03192","https://maps.google.com/maps?cid=10045991767187877067",1252285,40.8733507033768,-81.3336995244027,"main",""
"Rite Aid at 3010 Whipple Avenue NW Canton, OH","02415","https://maps.google.com/maps?cid=12322934113133324005",1252552,40.8336028027942,-81.4234328269959,"main",""
"Rite Aid at 3030 Market Avenue NE Canton, OH","02388","https://maps.google.com/maps?cid=1078976530328815275",1252570,40.8319255650681,-81.3654803522741,"main",""
"Rite Aid at 3720 West Tuscarawas Street Canton, OH","02389","https://maps.google.com/maps?cid=599661130956470207",1252961,40.796819,-81.4180834,"main",""
"Rite Aid at 4042 Cleveland Avenue South Canton, OH","02409","https://maps.google.com/maps?cid=6938006154510716459",1252470,40.750577219302,-81.3738361001015,"main",""
"Rite Aid at 4332 Cleveland Avenue NW Canton, OH","03061","https://maps.google.com/maps?cid=8150012380182884079",1253296,40.8458999199074,-81.3913603203127,"main",""
"Rite Aid at 340 West Main Street Carrollton, OH","03468","https://maps.google.com/maps?cid=5867855381911415215",1252809,40.575208,-81.090092,"main",""
"Rite Aid at 898 South Main Street Centerville, OH","00119","https://maps.google.com/maps?cid=11472352202566181532",1254672,39.6139422,-84.1595291,"main",""
"Rite Aid at 501 Water Street Chardon, OH","02654","https://maps.google.com/maps?cid=16235692138785455402",1253584,41.5804321,-81.2136858,"main",""
"Rite Aid at 10090 Chester Ave Cleveland, OH","03043","https://maps.google.com/maps?cid=2326736941696130299",1250372,41.5050702,-81.6176674,"main",""
"Rite Aid at 11702 Lorain Avenue Cleveland, OH","03486","https://maps.google.com/maps?cid=44315217823937316",1250732,41.4623706,-81.7693162,"main",""
"Rite Aid at 3402 Clark Avenue Cleveland, OH","03157","https://maps.google.com/maps?cid=9887321279967638973",1252817,41.470204,-81.706937,"main",""
"Rite Aid at 5411 Superior Avenue Cleveland, OH","02640","https://maps.google.com/maps?cid=2226840061899754491",1253740,41.518073,-81.652925,"main",""
"Rite Aid at 6512 Franklin Boulevard Cleveland, OH","01570","https://maps.google.com/maps?cid=8502879227169931967",1254103,41.482365,-81.730868,"main",""
"Rite Aid at 710 North Main Street Clyde, OH","03230","https://maps.google.com/maps?cid=17826485142804317058",1254256,41.3093292,-82.9742749,"main",""
"Rite Aid at 14973 South Avenue Columbiana, OH","03181","https://maps.google.com/maps?cid=9945177423530204247",1251215,40.90092000867,-80.6956315040588,"main",""
"Rite Aid at 364 Main Street Conneaut, OH","02417","https://maps.google.com/maps?cid=3047917911881360176",1252923,41.9421629,-80.559614,"main",""
"Rite Aid at 569 South High Street Cortland, OH","02452","https://maps.google.com/maps?cid=7077316200304835064",1253810,41.319281,-80.730538,"main",""
"Rite Aid at 218 Chestnut Street Coshocton, OH","04247","https://maps.google.com/maps?cid=10841806885520277418",1251982,40.275685,-81.868212,"main",""
"Rite Aid at 145 West Main Street Crestline, OH","02394","https://maps.google.com/maps?cid=2254578245736253914",1251176,40.788466,-82.73763,"main",""
"Rite Aid at 1914 Bailey Road Cuyahoga Falls, OH","04726","https://maps.google.com/maps?cid=5226805021580225186",1251680,41.1327,-81.466441,"main",""
"Rite Aid at 1158 Wilmington Avenue Dayton, OH","04825","https://maps.google.com/maps?cid=4847428523884333996",1250712,39.7245920925277,-84.1519139782395,"main",""
"Rite Aid at 146 Woodman Drive Dayton, OH","03084","https://maps.google.com/maps?cid=7402479830126409836",1251181,39.767735,-84.1209273,"main",""
"Rite Aid at 2532 East Third Street Dayton, OH","03030","https://maps.google.com/maps?cid=5831333139759998771",1252269,39.764705,-84.15791,"main",""
"Rite Aid at 2916 Linden Avenue Dayton, OH","03246","https://maps.google.com/maps?cid=4082593655976252419",1252476,39.7477139382724,-84.1405360475983,"main",""
"Rite Aid at 3700 North Dixie Drive Dayton, OH","03134","https://maps.google.com/maps?cid=10710182615074258057",1252949,39.800759,-84.19351,"main",""
"Rite Aid at 3875 Salem Avenue Dayton, OH","04748","https://maps.google.com/maps?cid=12016901100716237234",1253023,39.797421275559,-84.2508418934175,"main",""
"Rite Aid at 4328 North Main Street Dayton, OH","03088","https://maps.google.com/maps?cid=10231206611585957530",1253295,39.806246,-84.22186,"main",""
"Rite Aid at 1816 East Second Street Defiance, OH","02352","https://maps.google.com/maps?cid=11155600711432007192",1251596,41.283342,-84.331949,"main",""
"Rite Aid at 618 North Clinton Street Defiance, OH","02364","https://maps.google.com/maps?cid=4450792143104322315",1253995,41.2952633,-84.361579,"main",""
"Rite Aid at 940 Elida Avenue Delphos, OH","03185","https://maps.google.com/maps?cid=15397572892973190090",1254786,40.8426126853911,-84.3287909030914,"main",""
"Rite Aid at 614 Bradshaw Avenue East Liverpool, OH","03060","https://maps.google.com/maps?cid=15582619740906238318",1253983,40.6203373432297,-80.5763241648673,"main",""
"Rite Aid at 25 West Main Street East Palestine, OH","02449","https://maps.google.com/maps?cid=16677590709139316706",1252240,40.8322048,-80.540482,"main",""
"Rite Aid at 142 Broad Street Elyria, OH","04245","https://maps.google.com/maps?cid=3340745596966265162",1251143,41.367152,-82.10136,"main",""
"Rite Aid at 900 Union Blvd Englewood, OH","00794","https://maps.google.com/maps?cid=15890280802467688176",1254688,39.861509,-84.310784,"main",""
"Rite Aid at 101 West Main Street Enon, OH","02303","https://maps.google.com/maps?cid=12331427028930590967",1250400,39.877476,-83.937618,"main",""
"Rite Aid at 475 E 185th Street Euclid, OH","04071","https://maps.google.com/maps?cid=8271464852220997241",1253458,41.594488,-81.549388,"main",""
"Rite Aid at 2975 West Market Street Fairlawn, OH","03144","https://maps.google.com/maps?cid=7563172491307102450",1252495,41.128545,-81.60931,"main",""
"Rite Aid at 1501 North Main Street Findlay, OH","02359","https://maps.google.com/maps?cid=1405872323219525631",1251246,41.059381,-83.649231,"main",""
"Rite Aid at 301 North Main Street Findlay, OH","04736","https://maps.google.com/maps?cid=4642267013393814324",1252546,41.044624,-83.649574,"main",""
"Rite Aid at 113 North Countyline Street Fostoria, OH","02320","https://maps.google.com/maps?cid=15334183211678480810",1250658,41.1581147,-83.4216454,"main",""
"Rite Aid at 117 South Main Street Fredericktown, OH","03266","https://maps.google.com/maps?cid=13882032261585041066",1250729,40.4771475,-82.5413677,"main",""
"Rite Aid at 2020 West State Street Fremont, OH","03058","https://maps.google.com/maps?cid=1947148521680111735",1251823,41.357692,-83.137276,"main",""
"Rite Aid at 304 Harding Way West Galion, OH","03102","https://maps.google.com/maps?cid=3697619554966548515",1252577,40.734388,-82.793682,"main",""
"Rite Aid at 10764 North Street Garrettsville, OH","01803","https://maps.google.com/maps?cid=209330541309091945",1250530,41.2856576,-81.0982293,"main",""
"Rite Aid at 633 South Broadway Geneva, OH","01167","https://maps.google.com/maps?cid=6911142396025373794",1254039,41.7966502938779,-80.9467517585108,"main",""
"Rite Aid at 21991 West State Route 51 Genoa, OH","02373","https://maps.google.com/maps?cid=3663387902188523868",1251997,41.5311261,-83.3581248,"main",""
"Rite Aid at 713 North State Street Girard, OH","02077","https://maps.google.com/maps?cid=14241013548445508456",1254272,41.161336,-80.702828,"main",""
"Rite Aid at 479 Main Street Grafton, OH","03365","https://maps.google.com/maps?cid=14755253807121226986",1253469,41.2827253,-82.0643507,"main",""
"Rite Aid at 109 Jefferson Street Greenfield, OH","03466","https://maps.google.com/maps?cid=2453738669753704336",1250556,39.352635,-83.379731,"main",""
"Rite Aid at 421 North High Street Hillsboro, OH","00142","https://maps.google.com/maps?cid=8871023958095297646",1253238,39.207162,-83.610886,"main",""
"Rite Aid at 7225 Airport Highway Holland, OH","02343","https://maps.google.com/maps?cid=6456415532832053878",3853237,41.6097110062626,-83.7141278386116,"main",""
"Rite Aid at 147 West Liberty Street Hubbard, OH","00193","https://maps.google.com/maps?cid=17695081707916522993",1251189,41.156011,-80.571918,"main",""
"Rite Aid at 5 East Ashtabula Street Jefferson, OH","00712","https://maps.google.com/maps?cid=14397379086948870585",1253533,41.7428541,-80.7690229,"main",""
"Rite Aid at 130 South Detroit Street Kenton, OH","02363","https://maps.google.com/maps?cid=193288234671070671",1250938,40.6463445,-83.6094859,"main",""
"Rite Aid at 1320 East Stroop Road Kettering, OH","03139","https://maps.google.com/maps?cid=8390568488868573807",1250985,39.6883257,-84.1439622,"main",""
"Rite Aid at 16207 Detroit Avenue Lakewood, OH","04278","https://maps.google.com/maps?cid=571666144474620957",1251391,41.4848967,-81.8112065,"main",""
"Rite Aid at 355 East Main Street Lexington, OH","04010","https://maps.google.com/maps?cid=3137765413443666553",1252884,40.681532,-82.570295,"main",""
"Rite Aid at 1415 Bellefontaine Avenue Lima, OH","02367","https://maps.google.com/maps?cid=17039782435030713285",1251138,40.7312690500431,-84.0792194008827,"main",""
"Rite Aid at 302 West Robb Ave Lima, OH","02351","https://maps.google.com/maps?cid=14690218366413697318",1252560,40.7596877691543,-84.1091595590115,"main",""
"Rite Aid at 3230 W Elm Street Lima, OH","07928","https://maps.google.com/maps?cid=17737342775296125175",1252711,40.737419,-84.164037,"main",""
"Rite Aid at 3710 Shawnee Road Lima, OH","03580","https://maps.google.com/maps?cid=8725397978074332355",1252955,40.685938,-84.151749,"main",""
"Rite Aid at 506 West Market Street Lima, OH","02319","https://maps.google.com/maps?cid=14192804693027538770",1253600,40.740461,-84.111074,"main",""
"Rite Aid at 7844 State Route 45 Lisbon, OH","02418","https://maps.google.com/maps?cid=9750420788739680887",1254419,40.7870619,-80.7749405,"main",""
"Rite Aid at 2709 Broadway Avenue Lorain, OH","04683","https://maps.google.com/maps?cid=13357346533220876649",1252368,41.44572,-82.164567,"main",""
"Rite Aid at 2853 Grove Avenue Lorain, OH","04766","https://maps.google.com/maps?cid=17231156182926514799",1252445,41.445436,-82.119573,"main",""
"Rite Aid at 613 W Main Street Louisville, OH","02408","https://maps.google.com/maps?cid=12113889235194700838",1253979,40.837312,-81.265752,"main",""
"Rite Aid at 1075 Ashland Road Mansfield, OH","02395","https://maps.google.com/maps?cid=10563173208717405124",1250527,40.777179,-82.475503,"main",""
"Rite Aid at 875 Lexington Avenue Mansfield, OH","02403","https://maps.google.com/maps?cid=14400235946621287833",1254641,40.7330618585487,-82.5337265508006,"main",""
"Rite Aid at 21800 Libby Road Maple Heights, OH","03163","https://maps.google.com/maps?cid=10561370976208091178",1251986,41.416406,-81.528108,"main",""
"Rite Aid at 301 Greene Street Marietta, OH","01379","https://maps.google.com/maps?cid=2670413768894808201",1252543,39.4128863,-81.4492718,"main",""
"Rite Aid at 1081 Mount Vernon Avenue Marion, OH","00256","https://maps.google.com/maps?cid=12492696969884626792",1250543,40.5802983,-83.1013382,"main",""
"Rite Aid at 332 South Main Street Marion, OH","00277","https://maps.google.com/maps?cid=4812462380428489779",1252764,40.5841769,-83.1279212,"main",""
"Rite Aid at 2110 Wales Avenue Northeast Massillon, OH","02413","https://maps.google.com/maps?cid=7414454958547011290",1251920,40.8233913,-81.501765,"main",""
"Rite Aid at 242 Lincoln Way West Massillon, OH","03095","https://maps.google.com/maps?cid=5848489032239023467",1252181,40.7960403224815,-81.5265476703643,"main",""
"Rite Aid at 3129 Lincoln Way East Massillon, OH","02390","https://maps.google.com/maps?cid=9630791208521376179",1252647,40.795057,-81.476463,"main",""
"Rite Aid at 105 Golden Gate Plaza Maumee, OH","06679","https://maps.google.com/maps?cid=6145003987937660322",1250490,41.565988,-83.654882,"main",""
"Rite Aid at 207 North Court Street Medina, OH","01283","https://maps.google.com/maps?cid=3720637895351501176",1251868,41.1409238,-81.864537,"main",""
"Rite Aid at 15596 West High Street Middlefield, OH","04279","https://maps.google.com/maps?cid=4010921904274231372",1251324,41.463293,-81.085563,"main",""
"Rite Aid at 300 East Lincoln Way Minerva, OH","02398","https://maps.google.com/maps?cid=13441842425084281630",1252519,40.7307686,-81.1015664,"main",""
"Rite Aid at 510 West Marion Road Mt Gilead, OH","02419","https://maps.google.com/maps?cid=12998377537465241155",1253620,40.549251,-82.845028,"main",""
"Rite Aid at 4 Newark Road Mt Vernon, OH","02416","https://maps.google.com/maps?cid=64911746470226515",1253069,40.3852773573054,-82.4852080719302,"main",""
"Rite Aid at 1111 Scott Street Napoleon, OH","02313","https://maps.google.com/maps?cid=13015670260752677069",1250624,41.396169,-84.1323177,"main",""
"Rite Aid at 120 South Main Street New Carlisle, OH","02629","https://maps.google.com/maps?cid=4323357156596638851",1250778,39.936366,-84.02446,"main",""
"Rite Aid at 564 McAdams Drive New Carlisle, OH","01187","https://maps.google.com/maps?cid=17471924528326213591",1253797,39.888229,-84.046701,"main",""
"Rite Aid at 590 West Main Street New Lebanon, OH","00449","https://maps.google.com/maps?cid=4845565943287660783",1253868,39.745077,-84.396537,"main",""
"Rite Aid at 705 West High Avenue New Philadelphia, OH","02392","https://maps.google.com/maps?cid=3753831101934253904",1254244,40.4924131392385,-81.4595164265666,"main",""
"Rite Aid at 325 West Broad Street Newton Falls, OH","04280","https://maps.google.com/maps?cid=5837330204915711246",1252724,41.188635,-80.980689,"main",""
"Rite Aid at 7800 Cleveland Ave NW North Canton, OH","02401","https://maps.google.com/maps?cid=474383475765496184",1254408,40.8987223477529,-81.4056497812271,"main",""
"Rite Aid at 29000 Lorain Road North Olmsted, OH","03155","https://maps.google.com/maps?cid=11017657414369779172",1252464,41.408164,-81.942274,"main",""
"Rite Aid at 99 Whittlesey Avenue Norwalk, OH","01433","https://maps.google.com/maps?cid=16661419134537144385",1254858,41.2454621,-82.6186393,"main",""
"Rite Aid at 306 West Water Street Oak Harbor, OH","02566","https://maps.google.com/maps?cid=4315365493739149577",1252605,41.508117,-83.150369,"main",""
"Rite Aid at 3362 Navarre Avenue Oregon, OH","07945","https://maps.google.com/maps?cid=13068736345700986096",1252793,41.636452281834,-83.4680016415768,"main",""
"Rite Aid at 222 South Main Street Orrville, OH","04814","https://maps.google.com/maps?cid=12607799710291738279",1252029,40.839019,-81.76374,"main",""
"Rite Aid at 305 West Main Street Ottawa, OH","02350","https://maps.google.com/maps?cid=12216711266490242653",1252590,41.0188762,-84.0511132,"main",""
"Rite Aid at 180 North State Street Painesville, OH","03195","https://maps.google.com/maps?cid=17214502786977069359",1251565,41.729231,-81.242611,"main",""
"Rite Aid at 5795 State Road Parma, OH","03053","https://maps.google.com/maps?cid=14636265372428162483",1253837,41.405414,-81.709808,"main",""
"Rite Aid at 1000 North Williams Street Paulding, OH","02372","https://maps.google.com/maps?cid=7248369570182658716",1250353,41.150372,-84.581516,"main",""
"Rite Aid at 1175 Louisiana Ave Perrysburg, OH","02326","https://maps.google.com/maps?cid=12724649596036684015",1250734,41.5442460446905,-83.6186116933823,"main",""
"Rite Aid at 306 East Main Street Pomeroy, OH","01635","https://maps.google.com/maps?cid=6711757698847237252",1252601,39.0284707,-82.0304653,"main",""
"Rite Aid at 1626 East Perry Street Port Clinton, OH","03179","https://maps.google.com/maps?cid=9935033809604609696",1251398,41.5136795,-82.9198718,"main",""
"Rite Aid at 155 North Main Street Rittman, OH","01347","https://maps.google.com/maps?cid=7056716336085923877",1251315,40.9771286,-81.7818179,"main",""
"Rite Aid at 801 Dixie Highway Rossford, OH","06678","https://maps.google.com/maps?cid=13306134819662955169",1254473,41.607726,-83.561198,"main",""
"Rite Aid at 120 West Main Street Russells Point, OH","02305","https://maps.google.com/maps?cid=18332233730070698399",1250780,40.473272,-83.895692,"main",""
"Rite Aid at 2229 East State Street Salem, OH","02357","https://maps.google.com/maps?cid=462074369471156337",1252037,40.9001092,-80.8294409,"main",""
"Rite Aid at 334 West Perkins Avenue Sandusky, OH","04937","https://maps.google.com/maps?cid=13836716488759670624",1252779,41.4324815747436,-82.7047264447931,"main",""
"Rite Aid at 20405 Chagrin Boulevard Shaker Heights, OH","03131","https://maps.google.com/maps?cid=8487568958085798130",1251843,41.4650221,-81.5358798,"main",""
"Rite Aid at 11 Mansfield Avenue Shelby, OH","01282","https://maps.google.com/maps?cid=8359576878131147329",1250571,40.8811083,-82.6559699,"main",""
"Rite Aid at 1805 South Limestone Street Springfield, OH","01186","https://maps.google.com/maps?cid=16572292021771425476",1251582,39.903476,-83.811142,"main",""
"Rite Aid at 401 West North Street Springfield, OH","03247","https://maps.google.com/maps?cid=9049783494191642562",1253102,39.927208,-83.818135,"main",""
"Rite Aid at 1502 Executive Drive St. Marys, OH","01198","https://maps.google.com/maps?cid=9101610283274513523",1251249,40.5529291784705,-84.4094234704971,"main",""
"Rite Aid at 14701 Pearl Road Strongsville, OH","03091","https://maps.google.com/maps?cid=15374276217579090280",1251191,41.307943,-81.83451,"main",""
"Rite Aid at 105 West Airport Highway Swanton, OH","02355","https://maps.google.com/maps?cid=11650779298102192441",1250494,41.5802409,-83.8878925,"main",""
"Rite Aid at 4018 North McCord Road Sylvania, OH","02354","https://maps.google.com/maps?cid=7742117212323820874",1253112,41.6908246194655,-83.7029604689906,"main",""
"Rite Aid at 5890 Monroe Street Sylvania, OH","06681","https://maps.google.com/maps?cid=439365998236955550",1253860,41.714985,-83.680435,"main",""
"Rite Aid at 8310 Sylvania Metamora Road Sylvania, OH","07946","https://maps.google.com/maps?cid=7679692008452587513",1254562,41.717625,-83.744841,"main",""
"Rite Aid at 45 East Avenue Tallmadge, OH","01351","https://maps.google.com/maps?cid=15888890769416228182",1253352,41.1017293,-81.4387914,"main",""
"Rite Aid at 530 West Market Street Tiffin, OH","03191","http://maps.google.com/?q=530+West+Market+Street%2C+Tiffin%2C+OH+44883+US+%28Rite+Aid%29&output=classic",1253706,41.1128577,-83.1993422,"main",""
"Rite Aid at 1012 West Sylvania Avenue Toledo, OH","02309","https://maps.google.com/maps?cid=10700998416500124381",1250413,41.6930738653369,-83.5659505503008,"main",""
"Rite Aid at 1605 Broadway Street Toledo, OH","02314","https://maps.google.com/maps?cid=17864513819225231220",1251372,41.630332,-83.556375,"main",""
"Rite Aid at 210 Main Street Toledo, OH","02310","https://maps.google.com/maps?cid=4177815792721443126",1251894,41.646739,-83.522235,"main",""
"Rite Aid at 2434 West Laskey Road Toledo, OH","02340","https://maps.google.com/maps?cid=4817216937876307080",1252193,41.7069509,-83.6036643,"main",""
"Rite Aid at 2450 South Reynolds Road Toledo, OH","01092","https://maps.google.com/maps?cid=13454785945984377102",1252204,41.5956274,-83.6653044,"main",""
"Rite Aid at 3013 Monroe Street Toledo, OH","02317","https://maps.google.com/maps?cid=3328356419399830518",1252555,41.6645071,-83.5709302,"main",""
"Rite Aid at 3325 West Central Avenue Toledo, OH","02316","https://maps.google.com/maps?cid=1015470120760806519",1252768,41.6768126307822,-83.6245380418131,"main",""
"Rite Aid at 3911 Secor Road Toledo, OH","06683","https://maps.google.com/maps?cid=5493740527240217981",1253038,41.6908824,-83.624316,"main",""
"Rite Aid at 4869 North Summit Street Toledo, OH","02331","https://maps.google.com/maps?cid=10645725959113300586",1253496,41.711471,-83.479665,"main",""
"Rite Aid at 5033 Suder Avenue Toledo, OH","02339","https://maps.google.com/maps?cid=17129365612481613323",1253591,41.7114587,-83.5004531,"main",""
"Rite Aid at 5224 Dorr Street Toledo, OH","02318","https://maps.google.com/maps?cid=9019910662257068996",1253679,41.6538183,-83.6659198,"main",""
"Rite Aid at 5765 Secor Road Toledo, OH","01217","https://maps.google.com/maps?cid=15947353930785851578",1253828,41.720264,-83.625098,"main",""
"Rite Aid at 810 East Manhattan Blvd Toledo, OH","02346","https://maps.google.com/maps?cid=12019560736777493134",1254513,41.686494,-83.5261,"main",""
"Rite Aid at 735 North Water Street Uhrichsville, OH","02414","https://maps.google.com/maps?cid=6239657540961260",1254331,40.395962,-81.346933,"main",""
"Rite Aid at 10 W National Road Vandalia, OH","03031","https://maps.google.com/maps?cid=16477523405172478246",1250317,39.89031,-84.199404,"main",""
"Rite Aid at 4580 Liberty Avenue Vermilion, OH","04580","https://maps.google.com/maps?cid=1177656008047121213",1253393,41.4254332,-82.3477807,"main",""
"Rite Aid at 780 High Street Wadsworth, OH","04811","https://maps.google.com/maps?cid=796767149734106368",1254406,41.044478,-81.729672,"main",""
"Rite Aid at 1560 Parkman Road NW Warren, OH","03109","https://maps.google.com/maps?cid=705727058716941226",1251329,41.244946,-80.842259,"main",""
"Rite Aid at 2154 Elm Road NE Warren, OH","03062","https://maps.google.com/maps?cid=11922519459821331093",1251965,41.253857,-80.790514,"main",""
"Rite Aid at 2840 Youngstown Road SE Warren, OH","03016","https://maps.google.com/maps?cid=14532694189424686129",1252440,41.221309,-80.783607,"main",""
"Rite Aid at 4205 East Market Street Warren, OH","04605","https://maps.google.com/maps?cid=8013102648302498148",1253236,41.237723,-80.76571,"main",""
"Rite Aid at 5001 Mahoning Avenue Warren, OH","00713","https://maps.google.com/maps?cid=9689289853135029943",1253569,41.2918950689663,-80.8486582414935,"main",""
"Rite Aid at 8239 Waterville Swanton Road Waterville, OH","02353","https://maps.google.com/maps?cid=7668186650868388119",1251005,41.5042968512957,-83.7367455661297,"main",""
"Rite Aid at 1496 North Shoop Avenue Wauseon, OH","02348","https://maps.google.com/maps?cid=612218643487507779",1251214,41.5729567075056,-84.1336333751678,"main",""
"Rite Aid at 501 East Emmitt Avenue Waverly, OH","04708","https://maps.google.com/maps?cid=2515857476848574864",1253575,39.1309621898468,-82.9807005822659,"main",""
"Rite Aid at 8619 Waynesburg Dr SE Waynesburg, OH","02437","https://maps.google.com/maps?cid=8566633117252610371",1254625,40.676768,-81.26157,"main",""
"Rite Aid at 267 North Main Street Wellington, OH","02590","https://maps.google.com/maps?cid=8267982042089738266",1252344,41.1718436,-82.2179464,"main",""
"Rite Aid at 220 Third Street Wellsville, OH","03603","https://maps.google.com/maps?cid=11635631290842235147",1252002,40.6107507,-80.6420666,"main",""
"Rite Aid at 27175 Center Ridge Road Westlake, OH","04975","https://maps.google.com/maps?cid=3224721165159349656",1252376,41.4487435,-81.9216459,"main",""
"Rite Aid at 8130 Ohio River Road Wheelersburg, OH","01897","https://maps.google.com/maps?cid=14948555205492299161",1254524,38.72951,-82.860314,"main",""
"Rite Aid at 4 East Walton Street Willard, OH","03357","https://maps.google.com/maps?cid=11846691378013243350",1253067,41.042328,-82.725133,"main",""
"Rite Aid at 36212 Euclid Avenue Willoughby, OH","03011","https://maps.google.com/maps?cid=7348443628221632527",1252920,41.6269058,-81.4290793,"main",""
"Rite Aid at 30500 Lakeshore Boulevard Willowick, OH","04784","https://maps.google.com/maps?cid=14188403918010827647",1252596,41.639693,-81.473179,"main",""
"Rite Aid at 148 North Main Street Woodsfield, OH","02795","https://maps.google.com/maps?cid=7556873184081745759",1251197,39.7644659,-81.1146956,"main",""
"Rite Aid at 1955 Cleveland Road Wooster, OH","03028","https://maps.google.com/maps?cid=17021343589673302995",1251711,40.8236284,-81.9333777,"main",""
"Rite Aid at 2701 Market Street Youngstown, OH","03117","https://maps.google.com/maps?cid=2198266286989376922",1252361,41.0722218,-80.6571349,"main",""
"Rite Aid at 2704 Belmont Avenue Youngstown, OH","00703","https://maps.google.com/maps?cid=8527943178582290745",1252363,41.134023,-80.6660321,"main",""
"Rite Aid at 2800 Mahoning Avenue Youngstown, OH","03120","https://maps.google.com/maps?cid=1422309613792614825",1252411,41.1035280251712,-80.7004916667939,"main",""
"Rite Aid at 307 Boardman-Canfield Rd Youngstown, OH","03123","https://maps.google.com/maps?cid=17155866268805364434",1252607,41.023619,-80.672951,"main",""
